index,old_id,message,empathy
6946,2198,i have fallen in dances with life again i feel alive for the first time in years i am in dances with summer and my partners i am finally at peace,affectionate
6947,2199,loved and alone,"affectionate, loved, lonely"
6948,2199,liked and lonely,"affectionate, loved, lonely"
6949,2199,liked and single,"affectionate, loved, lonely"
6950,2200,encouraged warm happy,"affectionate, happy"
6951,2200,encouraged warmer upbeat,"affectionate, happy"
6952,2200,encouraged warmer doing,"affectionate, happy"
6953,2200,encouraged hot upbeat,"affectionate, happy"
6954,2200,encouraged hot doing,"affectionate, happy"
6955,2200,encouraged friendly upbeat,"affectionate, happy"
6956,2201,i feel a bit in love,affectionate
6957,2201,i feel a bit in iove,affectionate
6958,2202,i love food so pretty good,affectionate
6959,2202,i adore food so pretty good,affectionate
6960,2202,i like food so pretty good,affectionate
6961,2202,i iove food so pretty good,affectionate
6962,2203,loved by my family content and happy,"affectionate, calm, happy"
6963,2203,liked by my family content and upbeat,"affectionate, calm, happy"
6964,2203,liked by my family content and upbeat,"affectionate, calm, happy"
6965,2203,liked by my family content and upbeat,"affectionate, calm, happy"
6966,2203,liked by my family content and bonds,"affectionate, calm, happy"
6967,2203,liked by my family content and bonds,"affectionate, calm, happy"
6968,2203,liked by my family content and bonds,"affectionate, calm, happy"
6969,2203,liked by my family content and doing,"affectionate, calm, happy"
6970,2203,liked by my family content and doing,"affectionate, calm, happy"
6971,2203,liked by my family content and doing,"affectionate, calm, happy"
6972,2204,i really want to experience love,affectionate
6973,2204,i really want to experience iove,affectionate
6974,2205,in love happy,"affectionate, happy"
6975,2206,loved and chilled,"affectionate, calm"
6976,2206,liked and chilling,"affectionate, calm"
6977,2206,liked and refrigerated,"affectionate, calm"
6978,2207,my mood is loving,affectionate
6979,2207,my mood is caring,affectionate
6980,2207,my mood is crying,affectionate
6981,2207,my mood is dating,affectionate
6982,2208,like he doesnt love me anymore,sad
6983,2208,like he doesnt love me now,sad
6984,2209,warm and okay,"affectionate, okay"
6985,2209,warmer and ok,"affectionate, okay"
6986,2209,warmer and alright,"affectionate, okay"
6987,2209,warmer and o.k.,"affectionate, okay"
6988,2209,hot and ok,"affectionate, okay"
6989,2209,hot and alright,"affectionate, okay"
6990,2209,hot and o.k.,"affectionate, okay"
6991,2210,guilty,"embarrassed, regret"
6992,2211,ashamed,"embarrassed, regret"
6993,2211,shame,"embarrassed, regret"
6994,2211,shame,"embarrassed, regret"
6995,2211,shame,"embarrassed, regret"
6996,2212,slow,embarrassed
6997,2212,slowly,embarrassed
6998,2213,crappy,embarrassed
6999,2213,shitty,embarrassed
7000,2214,awkward,embarrassed
7001,2215,embarrassed,embarrassed
7002,2216,like crap,embarrassed
7003,2216,like shit,embarrassed
7004,2216,like fuck,embarrassed
7005,2217,annoying,embarrassed
7006,2218,lame,embarrassed
7007,2218,sucks,embarrassed
7008,2219,self conscious,embarrassed
7009,2219,self mindful,embarrassed
7010,2220,selfconscious,embarrassed
7011,2221,guilty  because i turned down a job overwhelmed  because i have so much homework to do,"embarrassed, anxious"
7012,2221,guilty  because i turned down a job passed  because i have so much homework to do,"embarrassed, anxious"
7013,2221,guilty  because i turned down a job passed  because i have so much homework to do,"embarrassed, anxious"
7014,2221,guilty  because i turned down a job overshot  because i have so much homework to do,"embarrassed, anxious"
7015,2221,guilty  because i turned down a job overshot  because i have so much homework to do,"embarrassed, anxious"
7016,2222,slow and tired,"embarrassed, tired"
7017,2222,slow and fatigue,"embarrassed, tired"
7018,2222,slow and fatigue,"embarrassed, tired"
7019,2222,slow and done,"embarrassed, tired"
7020,2222,slow and done,"embarrassed, tired"
7021,2223,guilty but ok,"embarrassed, okay"
7022,2224,self conscious ugly,embarrassed
7023,2224,self conscious heinous,embarrassed
7024,2224,self conscious awful,embarrassed
7025,2225,embarrassed and worried,embarrassed
7026,2226,crampy,embarrassed
7027,2227,guilty i guess i should be doing work but i cant help but stay motionless,"embarrassed, regret"
7028,2227,made i guess i should be doing work but i cant help but stay motionless,"embarrassed, regret"
7029,2227,made i guess i should be doing work but i cant help but stay motionless,"embarrassed, regret"
7030,2227,made i guess i should be doing work but i cant help but stay motionless,"embarrassed, regret"
7031,2227,culprit i guess i should be doing work but i cant help but stay motionless,"embarrassed, regret"
7032,2227,culprit i guess i should be doing work but i cant help but stay motionless,"embarrassed, regret"
7033,2227,culprit i guess i should be doing work but i cant help but stay motionless,"embarrassed, regret"
7034,2227,responsible i guess i should be doing work but i cant help but stay motionless,"embarrassed, regret"
7035,2227,responsible i guess i should be doing work but i cant help but stay motionless,"embarrassed, regret"
7036,2227,responsible i guess i should be doing work but i cant help but stay motionless,"embarrassed, regret"
7037,2228,i feel guilty for not having done enough of the things i wanted to do today,embarrassed
7038,2228,i feel made for not having done enough of the things i wanted to do today,embarrassed
7039,2228,i feel culprit for not having done enough of the things i wanted to do today,embarrassed
7040,2228,i feel responsible for not having done enough of the things i wanted to do today,embarrassed
7041,2229,guilty relaxed,"embarrassed, calm, regret"
7042,2230,guilty because i was late,"embarrassed, regret"
7043,2230,made because i was late,"embarrassed, regret"
7044,2230,made because i was late,"embarrassed, regret"
7045,2230,made because i was late,"embarrassed, regret"
7046,2230,culprit because i was late,"embarrassed, regret"
7047,2230,culprit because i was late,"embarrassed, regret"
7048,2230,culprit because i was late,"embarrassed, regret"
7049,2230,responsible because i was late,"embarrassed, regret"
7050,2230,responsible because i was late,"embarrassed, regret"
7051,2230,responsible because i was late,"embarrassed, regret"
7052,2231,today has been slow i didnt have a breakdown but i havent been happy either just tired,embarrassed
7053,2231,today has been slow i didnt have a breakdown but i havent been happy either just fatigue,embarrassed
7054,2231,today has been slow i didnt have a breakdown but i havent been happy either just done,embarrassed
7055,2232,guilty incompetent anxious about repercussions afraid of failure,"embarrassed, regret"
7056,2232,guilty incompetent anxious about repercussions fear of inability,"embarrassed, regret"
7057,2232,guilty incompetent anxious about repercussions fear of flaw,"embarrassed, regret"
7058,2232,guilty incompetent anxious about repercussions scary of inability,"embarrassed, regret"
7059,2232,guilty incompetent anxious about repercussions scary of flaw,"embarrassed, regret"
7060,2233,selfconscious nervous and demotivated,"embarrassed, anxious, unmotivated"
7061,2233,selfconscious gave and demotivated,"embarrassed, anxious, unmotivated"
7062,2234,mortified and hopeless,"embarrassed, depressed"
7063,2234,appalled and pointless,"embarrassed, depressed"
7064,2235,a little embarrassed a little giddy,embarrassed
7065,2235,a little non a little giddy,embarrassed
7066,2235,a little shy a little giddy,embarrassed
7067,2236,almost ashamed for this honest ass poem i wrote but its also a part of my persona who knows i dont,embarrassed
7068,2236,almost disgraceful for this honest ass poem i wrote but its also a part of my persona who knows i dont,embarrassed
7069,2236,almost humiliated for this honest ass poem i wrote but its also a part of my persona who knows i dont,embarrassed
7070,2236,almost shame for this honest ass poem i wrote but its also a part of my persona who knows i dont,embarrassed
7071,2237,kind of dim a little slow not much really,embarrassed
7072,2237,kind of dim a little slowly not much really,embarrassed
7073,2237,kind of dim a little low not much really,embarrassed
7074,2237,kind of dim a little slow-growing not much really,embarrassed
7075,2238,like crap because my job is so boring,"upset, bored"
7076,2238,like shit because my job is so monotonous,"upset, bored"
7077,2238,like shit because my job is so kicking,"upset, bored"
7078,2238,like bollocks because my job is so monotonous,"upset, bored"
7079,2238,like bollocks because my job is so kicking,"upset, bored"
7080,2238,like fuck because my job is so monotonous,"upset, bored"
7081,2238,like fuck because my job is so kicking,"upset, bored"
7082,2238,like goddamn because my job is so monotonous,"upset, bored"
7083,2238,like goddamn because my job is so kicking,"upset, bored"
7084,2239,slow thinking,embarrassed
7085,2239,slowly thinking,embarrassed
7086,2239,low thinking,embarrassed
7087,2240,embarassed,embarrassed
7088,2240,humiliated,embarrassed
7089,2241,annoying now,embarrassed
7090,2242,horrid,embarrassed
7091,2242,hideous,embarrassed
7092,2243,not belonging  guilty  a little anxious,"embarrassed, anxious, regret"
7093,2244,guilty i havent done enough work weird about leaving for so long tomorrow leaving everything up in the air disappointed about guys happy to leave everything behind,"embarrassed, regret"
7094,2244,guilty i havent done enough work weird about leaving for so long tomorrow leaving everything up in the air disappoint about guys happy to leave everything behind,"embarrassed, regret"
7095,2244,guilty i havent done enough work weird about leaving for so long tomorrow leaving everything up in the air disappoint about guys happy to leave everything behind,"embarrassed, regret"
7096,2244,guilty i havent done enough work weird about leaving for so long tomorrow leaving everything up in the air disappoint about guys happy to leave everything behind,"embarrassed, regret"
7097,2244,guilty i havent done enough work weird about leaving for so long tomorrow leaving everything up in the air met about guys happy to leave everything behind,"embarrassed, regret"
7098,2244,guilty i havent done enough work weird about leaving for so long tomorrow leaving everything up in the air met about guys happy to leave everything behind,"embarrassed, regret"
7099,2244,guilty i havent done enough work weird about leaving for so long tomorrow leaving everything up in the air met about guys happy to leave everything behind,"embarrassed, regret"
7100,2244,guilty i havent done enough work weird about leaving for so long tomorrow leaving everything up in the air frustrating about guys happy to leave everything behind,"embarrassed, regret"
7101,2244,guilty i havent done enough work weird about leaving for so long tomorrow leaving everything up in the air frustrating about guys happy to leave everything behind,"embarrassed, regret"
7102,2244,guilty i havent done enough work weird about leaving for so long tomorrow leaving everything up in the air frustrating about guys happy to leave everything behind,"embarrassed, regret"
7103,2245,i feel guilty and sad because ive caused it,"embarrassed, sad, regret"
7104,2245,i feel made and disheartening because ive caused it,"embarrassed, sad, regret"
7105,2245,i feel culprit and disheartening because ive caused it,"embarrassed, sad, regret"
7106,2245,i feel responsible and disheartening because ive caused it,"embarrassed, sad, regret"
7107,2245,i feel made and disheartening because ive caused it,"embarrassed, sad, regret"
7108,2245,i feel culprit and disheartening because ive caused it,"embarrassed, sad, regret"
7109,2245,i feel responsible and disheartening because ive caused it,"embarrassed, sad, regret"
7110,2245,i feel made and disheartening because ive caused it,"embarrassed, sad, regret"
7111,2245,i feel culprit and disheartening because ive caused it,"embarrassed, sad, regret"
7112,2245,i feel responsible and disheartening because ive caused it,"embarrassed, sad, regret"
7113,2245,i feel made and disheartening because ive caused it,"embarrassed, sad, regret"
7114,2245,i feel culprit and disheartening because ive caused it,"embarrassed, sad, regret"
7115,2245,i feel responsible and disheartening because ive caused it,"embarrassed, sad, regret"
7116,2245,i feel made and bummed because ive caused it,"embarrassed, sad, regret"
7117,2245,i feel culprit and bummed because ive caused it,"embarrassed, sad, regret"
7118,2245,i feel responsible and bummed because ive caused it,"embarrassed, sad, regret"
